,seq,time_nsecs,time_secs
0,53,0.677938845,1576825180
1,54,0.7579388450000001,1576825180
2,55,0.837938845,1576825180
3,56,0.917938845,1576825180
4,57,0.9979388450000001,1576825180
5,58,0.077938845,1576825181
6,59,0.15793884500000002,1576825181
7,60,0.237938845,1576825181
8,61,0.317938845,1576825181
9,62,0.39793884500000004,1576825181
10,63,0.47793884500000006,1576825181
11,64,0.557938845,1576825181
12,65,0.6379388450000001,1576825181
13,66,0.717938845,1576825181
14,67,0.797938845,1576825181
15,68,0.8779388450000001,1576825181
16,69,0.957938845,1576825181
17,70,0.037938845000000006,1576825182
18,71,0.11693884500000001,1576825182
19,72,0.196938845,1576825182
20,73,0.27693884500000004,1576825182
21,74,0.356938845,1576825182
22,75,0.436938845,1576825182
23,76,0.516938845,1576825182
24,77,0.596938845,1576825182
25,78,0.676938845,1576825182
26,79,0.7569388450000001,1576825182
27,80,0.836938845,1576825182
28,81,0.916938845,1576825182
29,82,0.9969388450000001,1576825182
30,83,0.076938845,1576825183
31,84,0.15693884500000002,1576825183
32,85,0.236938845,1576825183
33,86,0.316938845,1576825183
34,87,0.39693884500000004,1576825183
35,88,0.47693884500000006,1576825183
36,89,0.556938845,1576825183
37,90,0.6369388450000001,1576825183
38,91,0.716938845,1576825183
39,92,0.796938845,1576825183
40,93,0.8769388450000001,1576825183
41,94,0.956938845,1576825183
42,95,0.036938845000000005,1576825184
43,96,0.11593884500000001,1576825184
44,97,0.195938845,1576825184
45,98,0.27593884500000004,1576825184
46,99,0.355938845,1576825184
47,100,0.435938845,1576825184
48,101,0.515938845,1576825184
49,102,0.595938845,1576825184
50,103,0.675938845,1576825184
51,104,0.7559388450000001,1576825184
52,105,0.835938845,1576825184
53,106,0.9159388450000001,1576825184
54,107,0.9959388450000001,1576825184
55,108,0.075938845,1576825185
56,109,0.15593884500000002,1576825185
57,110,0.235938845,1576825185
58,111,0.315938845,1576825185
59,112,0.39593884500000004,1576825185
60,113,0.47593884500000005,1576825185
61,114,0.555938845,1576825185
62,115,0.6359388450000001,1576825185
63,116,0.715938845,1576825185
64,117,0.795938845,1576825185
65,118,0.8759388450000001,1576825185
66,119,0.955938845,1576825185
67,120,0.034938845,1576825186
68,121,0.11493884500000001,1576825186
69,122,0.194938845,1576825186
70,123,0.27493884500000004,1576825186
71,124,0.354938845,1576825186
72,125,0.434938845,1576825186
73,126,0.514938845,1576825186
74,127,0.594938845,1576825186
75,128,0.674938845,1576825186
76,129,0.7549388450000001,1576825186
77,130,0.834938845,1576825186
78,131,0.9149388450000001,1576825186
79,132,0.9949388450000001,1576825186
80,133,0.074938845,1576825187
81,134,0.15493884500000002,1576825187
82,135,0.234938845,1576825187
83,136,0.314938845,1576825187
84,137,0.39493884500000004,1576825187
85,138,0.47493884500000005,1576825187
86,139,0.554938845,1576825187
87,140,0.6349388450000001,1576825187
88,141,0.714938845,1576825187
89,142,0.794938845,1576825187
90,143,0.8749388450000001,1576825187
91,144,0.954938845,1576825187
92,145,0.033938845,1576825188
93,146,0.11393884500000001,1576825188
94,147,0.193938845,1576825188
95,148,0.27393884500000004,1576825188
96,149,0.353938845,1576825188
97,150,0.433938845,1576825188
98,151,0.513938845,1576825188
99,152,0.593938845,1576825188
100,153,0.673938845,1576825188
101,154,0.7539388450000001,1576825188
102,155,0.833938845,1576825188
103,156,0.9139388450000001,1576825188
104,157,0.9939388450000001,1576825188
105,158,0.073938845,1576825189
106,159,0.15393884500000002,1576825189
107,160,0.233938845,1576825189
108,161,0.313938845,1576825189
109,162,0.39393884500000004,1576825189
110,163,0.47393884500000005,1576825189
111,164,0.553938845,1576825189
112,165,0.6339388450000001,1576825189
113,166,0.713938845,1576825189
114,167,0.793938845,1576825189
115,168,0.8739388450000001,1576825189
116,169,0.953938845,1576825189
117,170,0.032938845,1576825190
118,171,0.11293884500000001,1576825190
119,172,0.19293884500000003,1576825190
120,173,0.27293884500000004,1576825190
121,174,0.352938845,1576825190
122,175,0.432938845,1576825190
123,176,0.512938845,1576825190
124,177,0.592938845,1576825190
125,178,0.672938845,1576825190
126,179,0.7529388450000001,1576825190
127,180,0.832938845,1576825190
128,181,0.9129388450000001,1576825190
129,182,0.9929388450000001,1576825190
130,183,0.072938845,1576825191
131,184,0.15293884500000002,1576825191
132,185,0.232938845,1576825191
133,186,0.312938845,1576825191
134,187,0.39293884500000004,1576825191
135,188,0.47293884500000005,1576825191
136,189,0.552938845,1576825191
137,190,0.6329388450000001,1576825191
138,191,0.712938845,1576825191
139,192,0.792938845,1576825191
140,193,0.8729388450000001,1576825191
141,194,0.951938845,1576825191
142,195,0.031938845,1576825192
143,196,0.11193884500000001,1576825192
144,197,0.19193884500000002,1576825192
145,198,0.27193884500000004,1576825192
146,199,0.351938845,1576825192
147,200,0.431938845,1576825192
148,201,0.5119388450000001,1576825192
149,202,0.591938845,1576825192
150,203,0.671938845,1576825192
151,204,0.7519388450000001,1576825192
152,205,0.831938845,1576825192
153,206,0.9119388450000001,1576825192
154,207,0.9919388450000001,1576825192
155,208,0.071938845,1576825193
156,209,0.15193884500000002,1576825193
157,210,0.231938845,1576825193
158,211,0.311938845,1576825193
159,212,0.39193884500000004,1576825193
160,213,0.47193884500000005,1576825193
161,214,0.551938845,1576825193
162,215,0.6319388450000001,1576825193
163,216,0.711938845,1576825193
164,217,0.791938845,1576825193
165,218,0.8719388450000001,1576825193
166,219,0.950938845,1576825193
167,220,0.030938845000000003,1576825194
168,221,0.11093884500000001,1576825194
169,222,0.19093884500000002,1576825194
170,223,0.27093884500000004,1576825194
171,224,0.350938845,1576825194
172,225,0.430938845,1576825194
173,226,0.5109388450000001,1576825194
174,227,0.590938845,1576825194
175,228,0.670938845,1576825194
176,229,0.7509388450000001,1576825194
177,230,0.830938845,1576825194
178,231,0.9109388450000001,1576825194
179,232,0.9909388450000001,1576825194
180,233,0.070938845,1576825195
181,234,0.15093884500000002,1576825195
182,235,0.230938845,1576825195
183,236,0.310938845,1576825195
184,237,0.39093884500000003,1576825195
185,238,0.47093884500000005,1576825195
186,239,0.550938845,1576825195
187,240,0.6309388450000001,1576825195
188,241,0.710938845,1576825195
189,242,0.790938845,1576825195
190,243,0.8699388450000001,1576825195
191,244,0.949938845,1576825195
192,245,0.029938845000000002,1576825196
193,246,0.10993884500000001,1576825196
194,247,0.18993884500000002,1576825196
195,248,0.26993884500000004,1576825196
196,249,0.349938845,1576825196
197,250,0.429938845,1576825196
198,251,0.5099388450000001,1576825196
199,252,0.589938845,1576825196
200,253,0.669938845,1576825196
201,254,0.7499388450000001,1576825196
202,255,0.829938845,1576825196
203,256,0.9099388450000001,1576825196
204,257,0.9899388450000001,1576825196
205,258,0.069938845,1576825197
206,259,0.14993884500000002,1576825197
207,260,0.229938845,1576825197
208,261,0.309938845,1576825197
209,262,0.38993884500000003,1576825197
210,263,0.46993884500000005,1576825197
211,264,0.549938845,1576825197
212,265,0.6299388450000001,1576825197
213,266,0.709938845,1576825197
214,267,0.789938845,1576825197
215,268,0.8689388450000001,1576825197
216,269,0.948938845,1576825197
217,270,0.028938845,1576825198
218,271,0.108938845,1576825198
219,272,0.18893884500000002,1576825198
220,273,0.26893884500000004,1576825198
221,274,0.348938845,1576825198
222,275,0.428938845,1576825198
223,276,0.5089388450000001,1576825198
224,277,0.588938845,1576825198
225,278,0.668938845,1576825198
226,279,0.7489388450000001,1576825198
227,280,0.828938845,1576825198
228,281,0.9089388450000001,1576825198
229,282,0.9889388450000001,1576825198
230,283,0.068938845,1576825199
231,284,0.14893884500000001,1576825199
232,285,0.228938845,1576825199
233,286,0.308938845,1576825199
234,287,0.38893884500000003,1576825199
235,288,0.46893884500000005,1576825199
236,289,0.548938845,1576825199
237,290,0.6289388450000001,1576825199
238,291,0.708938845,1576825199
239,292,0.788938845,1576825199
240,293,0.8679388450000001,1576825199
241,294,0.947938845,1576825199
242,295,0.027938845,1576825200
243,296,0.107938845,1576825200
244,297,0.18793884500000002,1576825200
245,298,0.26793884500000004,1576825200
246,299,0.347938845,1576825200
247,300,0.427938845,1576825200
248,301,0.5079388450000001,1576825200
249,302,0.587938845,1576825200
250,303,0.667938845,1576825200
251,304,0.7479388450000001,1576825200
252,305,0.827938845,1576825200
253,306,0.9079388450000001,1576825200
254,307,0.9879388450000001,1576825200
255,308,0.067938845,1576825201
256,309,0.147938845,1576825201
257,310,0.227938845,1576825201
258,311,0.307938845,1576825201
259,312,0.38793884500000003,1576825201
260,313,0.46793884500000005,1576825201
261,314,0.547938845,1576825201
262,315,0.6279388450000001,1576825201
263,316,0.707938845,1576825201
264,317,0.786938845,1576825201
265,318,0.8669388450000001,1576825201
266,319,0.946938845,1576825201
267,320,0.026938845000000003,1576825202
268,321,0.106938845,1576825202
269,322,0.18693884500000002,1576825202
270,323,0.26693884500000004,1576825202
271,324,0.346938845,1576825202
272,325,0.426938845,1576825202
273,326,0.5069388450000001,1576825202
274,327,0.586938845,1576825202
275,328,0.666938845,1576825202
276,329,0.7469388450000001,1576825202
277,330,0.826938845,1576825202
278,331,0.9069388450000001,1576825202
279,332,0.9869388450000001,1576825202
280,333,0.06693884500000001,1576825203
281,334,0.146938845,1576825203
282,335,0.22693884500000003,1576825203
283,336,0.306938845,1576825203
284,337,0.38693884500000003,1576825203
285,338,0.46693884500000005,1576825203
286,339,0.546938845,1576825203
287,340,0.6269388450000001,1576825203
288,341,0.706938845,1576825203
289,342,0.785938845,1576825203
290,343,0.8659388450000001,1576825203
291,344,0.945938845,1576825203
292,345,0.025938845000000002,1576825204
293,346,0.105938845,1576825204
294,347,0.18593884500000002,1576825204
295,348,0.26593884500000003,1576825204
296,349,0.345938845,1576825204
297,350,0.425938845,1576825204
298,351,0.5059388450000001,1576825204
299,352,0.585938845,1576825204
300,353,0.665938845,1576825204
301,354,0.7459388450000001,1576825204
302,355,0.825938845,1576825204
303,356,0.9059388450000001,1576825204
304,357,0.9859388450000001,1576825204
305,358,0.06593884500000001,1576825205
306,359,0.145938845,1576825205
307,360,0.22593884500000003,1576825205
308,361,0.305938845,1576825205
309,362,0.38593884500000003,1576825205
310,363,0.46593884500000005,1576825205
311,364,0.545938845,1576825205
312,365,0.6259388450000001,1576825205
313,366,0.705938845,1576825205
314,367,0.784938845,1576825205
315,368,0.8649388450000001,1576825205
316,369,0.944938845,1576825205
317,370,0.024938845,1576825206
318,371,0.104938845,1576825206
319,372,0.18493884500000002,1576825206
320,373,0.26493884500000003,1576825206
321,374,0.344938845,1576825206
322,375,0.424938845,1576825206
323,376,0.5049388450000001,1576825206
324,377,0.584938845,1576825206
325,378,0.664938845,1576825206
326,379,0.7449388450000001,1576825206
327,380,0.824938845,1576825206
328,381,0.9049388450000001,1576825206
329,382,0.9849388450000001,1576825206
330,383,0.06493884500000001,1576825207
331,384,0.144938845,1576825207
332,385,0.22493884500000003,1576825207
333,386,0.304938845,1576825207
334,387,0.38493884500000003,1576825207
335,388,0.46493884500000005,1576825207
336,389,0.544938845,1576825207
337,390,0.6249388450000001,1576825207
338,391,0.703938845,1576825207
339,392,0.783938845,1576825207
340,393,0.8639388450000001,1576825207
341,394,0.943938845,1576825207
342,395,0.023938845,1576825208
343,396,0.103938845,1576825208
344,397,0.18393884500000002,1576825208
345,398,0.26393884500000003,1576825208
346,399,0.34393884500000005,1576825208
347,400,0.423938845,1576825208
348,401,0.5039388450000001,1576825208
349,402,0.583938845,1576825208
350,403,0.663938845,1576825208
351,404,0.7439388450000001,1576825208
352,405,0.823938845,1576825208
353,406,0.9039388450000001,1576825208
354,407,0.9839388450000001,1576825208
355,408,0.06393884500000001,1576825209
356,409,0.143938845,1576825209
357,410,0.22393884500000003,1576825209
358,411,0.303938845,1576825209
359,412,0.38393884500000003,1576825209
360,413,0.46393884500000004,1576825209
361,414,0.543938845,1576825209
362,415,0.6239388450000001,1576825209
363,416,0.702938845,1576825209
364,417,0.782938845,1576825209
365,418,0.8629388450000001,1576825209
366,419,0.942938845,1576825209
367,420,0.022938845000000003,1576825210
368,421,0.102938845,1576825210
369,422,0.18293884500000002,1576825210
370,423,0.26293884500000003,1576825210
371,424,0.34293884500000005,1576825210
372,425,0.422938845,1576825210
373,426,0.5029388450000001,1576825210
374,427,0.582938845,1576825210
375,428,0.662938845,1576825210
376,429,0.7429388450000001,1576825210
377,430,0.822938845,1576825210
378,431,0.9029388450000001,1576825210
379,432,0.9829388450000001,1576825210
380,433,0.06293884500000001,1576825211
381,434,0.142938845,1576825211
382,435,0.22293884500000002,1576825211
383,436,0.302938845,1576825211
384,437,0.382938845,1576825211
385,438,0.46293884500000004,1576825211
386,439,0.542938845,1576825211
387,440,0.6229388450000001,1576825211
388,441,0.701938845,1576825211
389,442,0.781938845,1576825211
390,443,0.8619388450000001,1576825211
391,444,0.941938845,1576825211
392,445,0.021938845000000002,1576825212
393,446,0.101938845,1576825212
394,447,0.18193884500000002,1576825212
395,448,0.26193884500000003,1576825212
396,449,0.34193884500000005,1576825212
397,450,0.421938845,1576825212
398,451,0.5019388450000001,1576825212
399,452,0.581938845,1576825212
400,453,0.661938845,1576825212
401,454,0.7419388450000001,1576825212
402,455,0.821938845,1576825212
403,456,0.9019388450000001,1576825212
404,457,0.9819388450000001,1576825212
405,458,0.061938845000000006,1576825213
406,459,0.141938845,1576825213
407,460,0.22193884500000002,1576825213
408,461,0.301938845,1576825213
409,462,0.381938845,1576825213
410,463,0.46193884500000004,1576825213
411,464,0.541938845,1576825213
412,465,0.6209388450000001,1576825213
413,466,0.700938845,1576825213
414,467,0.7809388450000001,1576825213
415,468,0.8609388450000001,1576825213
416,469,0.940938845,1576825213
417,470,0.020938845,1576825214
418,471,0.10093884500000001,1576825214
419,472,0.18093884500000001,1576825214
420,473,0.26093884500000003,1576825214
421,474,0.34093884500000005,1576825214
422,475,0.420938845,1576825214
423,476,0.5009388450000001,1576825214
424,477,0.580938845,1576825214
425,478,0.660938845,1576825214
426,479,0.7409388450000001,1576825214
427,480,0.820938845,1576825214
428,481,0.9009388450000001,1576825214
429,482,0.9809388450000001,1576825214
430,483,0.060938845000000005,1576825215
431,484,0.140938845,1576825215
432,485,0.22093884500000002,1576825215
433,486,0.300938845,1576825215
434,487,0.380938845,1576825215
435,488,0.46093884500000004,1576825215
436,489,0.540938845,1576825215
437,490,0.6199388450000001,1576825215
438,491,0.699938845,1576825215
439,492,0.7799388450000001,1576825215
440,493,0.8599388450000001,1576825215
441,494,0.939938845,1576825215
442,495,0.019938845,1576825216
443,496,0.09993884500000001,1576825216
444,497,0.17993884500000001,1576825216
445,498,0.25993884500000003,1576825216
446,499,0.33993884500000005,1576825216
447,500,0.419938845,1576825216
448,501,0.499938845,1576825216
449,502,0.579938845,1576825216
450,503,0.659938845,1576825216
451,504,0.7399388450000001,1576825216
452,505,0.819938845,1576825216
453,506,0.8999388450000001,1576825216
454,507,0.9799388450000001,1576825216
455,508,0.059938845000000004,1576825217
456,509,0.139938845,1576825217
457,510,0.21993884500000002,1576825217
458,511,0.299938845,1576825217
459,512,0.379938845,1576825217
460,513,0.45993884500000004,1576825217
461,514,0.538938845,1576825217
462,515,0.6189388450000001,1576825217
463,516,0.698938845,1576825217
464,517,0.7789388450000001,1576825217
465,518,0.8589388450000001,1576825217
466,519,0.938938845,1576825217
467,520,0.018938845000000003,1576825218
468,521,0.09893884500000001,1576825218
469,522,0.178938845,1576825218
470,523,0.25893884500000003,1576825218
471,524,0.33893884500000004,1576825218
472,525,0.418938845,1576825218
473,526,0.498938845,1576825218
474,527,0.578938845,1576825218
475,528,0.658938845,1576825218
476,529,0.7389388450000001,1576825218
477,530,0.818938845,1576825218
478,531,0.8989388450000001,1576825218
479,532,0.9789388450000001,1576825218
480,533,0.058938845000000004,1576825219
481,534,0.138938845,1576825219
482,535,0.21893884500000002,1576825219
483,536,0.298938845,1576825219
484,537,0.378938845,1576825219
485,538,0.45893884500000004,1576825219
486,539,0.537938845,1576825219
487,540,0.6179388450000001,1576825219
488,541,0.697938845,1576825219
489,542,0.7779388450000001,1576825219
490,543,0.8579388450000001,1576825219
491,544,0.937938845,1576825219
492,545,0.017938845000000002,1576825220
493,546,0.09793884500000001,1576825220
494,547,0.177938845,1576825220
495,548,0.257938845,1576825220
496,549,0.33793884500000004,1576825220
497,550,0.417938845,1576825220
498,551,0.497938845,1576825220
499,552,0.577938845,1576825220
500,553,0.657938845,1576825220
501,554,0.7379388450000001,1576825220
502,555,0.817938845,1576825220
503,556,0.8979388450000001,1576825220
504,557,0.9779388450000001,1576825220
505,558,0.057938845,1576825221
506,559,0.137938845,1576825221
507,560,0.21793884500000002,1576825221
508,561,0.297938845,1576825221
509,562,0.377938845,1576825221
510,563,0.45793884500000004,1576825221
511,564,0.536938845,1576825221
512,565,0.6169388450000001,1576825221
513,566,0.696938845,1576825221
514,567,0.7769388450000001,1576825221
515,568,0.8569388450000001,1576825221
516,569,0.936938845,1576825221
517,570,0.016938845,1576825222
518,571,0.09693884500000001,1576825222
519,572,0.176938845,1576825222
520,573,0.256938845,1576825222
521,574,0.33693884500000004,1576825222
522,575,0.416938845,1576825222
523,576,0.496938845,1576825222
524,577,0.576938845,1576825222
525,578,0.656938845,1576825222
526,579,0.7369388450000001,1576825222
527,580,0.816938845,1576825222
528,581,0.8969388450000001,1576825222
529,582,0.9769388450000001,1576825222
530,583,0.056938845,1576825223
531,584,0.136938845,1576825223
532,585,0.21693884500000002,1576825223
533,586,0.296938845,1576825223
534,587,0.376938845,1576825223
535,588,0.45593884500000004,1576825223
536,589,0.535938845,1576825223
537,590,0.6159388450000001,1576825223
538,591,0.695938845,1576825223
539,592,0.7759388450000001,1576825223
540,593,0.8559388450000001,1576825223
541,594,0.935938845,1576825223
542,595,0.015938845,1576825224
543,596,0.09593884500000001,1576825224
544,597,0.175938845,1576825224
545,598,0.255938845,1576825224
546,599,0.33593884500000004,1576825224
547,600,0.415938845,1576825224
548,601,0.495938845,1576825224
549,602,0.575938845,1576825224
550,603,0.655938845,1576825224
551,604,0.7359388450000001,1576825224
552,605,0.815938845,1576825224
553,606,0.8959388450000001,1576825224
554,607,0.975938845,1576825224
555,608,0.055938845,1576825225
556,609,0.135938845,1576825225
557,610,0.21593884500000002,1576825225
558,611,0.295938845,1576825225
559,612,0.375938845,1576825225
560,613,0.45493884500000004,1576825225
561,614,0.534938845,1576825225
562,615,0.6149388450000001,1576825225
563,616,0.694938845,1576825225
564,617,0.7749388450000001,1576825225
565,618,0.8549388450000001,1576825225
566,619,0.934938845,1576825225
567,620,0.014938845000000001,1576825226
568,621,0.09493884500000001,1576825226
569,622,0.174938845,1576825226
570,623,0.254938845,1576825226
571,624,0.33493884500000004,1576825226
572,625,0.414938845,1576825226
573,626,0.494938845,1576825226
574,627,0.574938845,1576825226
575,628,0.654938845,1576825226
576,629,0.7349388450000001,1576825226
577,630,0.814938845,1576825226
578,631,0.8949388450000001,1576825226
579,632,0.974938845,1576825226
580,633,0.054938845,1576825227
581,634,0.134938845,1576825227
582,635,0.21493884500000002,1576825227
583,636,0.294938845,1576825227
584,637,0.374938845,1576825227
585,638,0.45393884500000004,1576825227
586,639,0.533938845,1576825227
587,640,0.6139388450000001,1576825227
588,641,0.693938845,1576825227
589,642,0.7739388450000001,1576825227
590,643,0.8539388450000001,1576825227
591,644,0.933938845,1576825227
592,645,0.013938845,1576825228
593,646,0.093938845,1576825228
594,647,0.173938845,1576825228
595,648,0.253938845,1576825228
596,649,0.33393884500000004,1576825228
597,650,0.413938845,1576825228
598,651,0.493938845,1576825228
599,652,0.573938845,1576825228
600,653,0.653938845,1576825228
601,654,0.7339388450000001,1576825228
602,655,0.813938845,1576825228
603,656,0.8939388450000001,1576825228
604,657,0.973938845,1576825228
605,658,0.053938845000000006,1576825229
606,659,0.133938845,1576825229
607,660,0.21393884500000002,1576825229
608,661,0.293938845,1576825229
609,662,0.372938845,1576825229
610,663,0.45293884500000003,1576825229
611,664,0.532938845,1576825229
612,665,0.6129388450000001,1576825229
613,666,0.692938845,1576825229
614,667,0.7729388450000001,1576825229
615,668,0.8529388450000001,1576825229
616,669,0.932938845,1576825229
617,670,0.012938845000000001,1576825230
618,671,0.092938845,1576825230
619,672,0.172938845,1576825230
620,673,0.252938845,1576825230
621,674,0.33293884500000004,1576825230
622,675,0.412938845,1576825230
623,676,0.492938845,1576825230
624,677,0.572938845,1576825230
625,678,0.652938845,1576825230
626,679,0.7329388450000001,1576825230
627,680,0.812938845,1576825230
628,681,0.8929388450000001,1576825230
629,682,0.972938845,1576825230
630,683,0.052938845000000005,1576825231
631,684,0.132938845,1576825231
632,685,0.21293884500000002,1576825231
633,686,0.292938845,1576825231
634,687,0.371938845,1576825231
635,688,0.45193884500000003,1576825231
636,689,0.531938845,1576825231
637,690,0.6119388450000001,1576825231
638,691,0.691938845,1576825231
639,692,0.7719388450000001,1576825231
640,693,0.8519388450000001,1576825231
641,694,0.931938845,1576825231
642,695,0.011938845,1576825232
643,696,0.091938845,1576825232
644,697,0.171938845,1576825232
645,698,0.251938845,1576825232
646,699,0.33193884500000004,1576825232
647,700,0.411938845,1576825232
648,701,0.491938845,1576825232
649,702,0.571938845,1576825232
650,703,0.651938845,1576825232
651,704,0.7319388450000001,1576825232
652,705,0.811938845,1576825232
653,706,0.8919388450000001,1576825232
654,707,0.971938845,1576825232
655,708,0.051938845000000004,1576825233
656,709,0.131938845,1576825233
657,710,0.21193884500000001,1576825233
658,711,0.291938845,1576825233
659,712,0.370938845,1576825233
660,713,0.45093884500000003,1576825233
661,714,0.530938845,1576825233
662,715,0.6109388450000001,1576825233
663,716,0.690938845,1576825233
664,717,0.7709388450000001,1576825233
665,718,0.850938845,1576825233
666,719,0.930938845,1576825233
667,720,0.010938845,1576825234
668,721,0.090938845,1576825234
669,722,0.170938845,1576825234
670,723,0.250938845,1576825234
671,724,0.33093884500000004,1576825234
672,725,0.41093884500000005,1576825234
673,726,0.490938845,1576825234
674,727,0.570938845,1576825234
675,728,0.650938845,1576825234
676,729,0.7309388450000001,1576825234
677,730,0.810938845,1576825234
678,731,0.8909388450000001,1576825234
679,732,0.970938845,1576825234
680,733,0.050938845,1576825235
681,734,0.130938845,1576825235
682,735,0.210938845,1576825235
683,736,0.289938845,1576825235
684,737,0.369938845,1576825235
685,738,0.44993884500000003,1576825235
686,739,0.529938845,1576825235
687,740,0.6099388450000001,1576825235
688,741,0.689938845,1576825235
689,742,0.7699388450000001,1576825235
690,743,0.849938845,1576825235
691,744,0.929938845,1576825235
692,745,0.009938845,1576825236
693,746,0.089938845,1576825236
694,747,0.169938845,1576825236
695,748,0.24993884500000002,1576825236
696,749,0.32993884500000004,1576825236
697,750,0.40993884500000005,1576825236
698,751,0.489938845,1576825236
699,752,0.569938845,1576825236
700,753,0.649938845,1576825236
701,754,0.7299388450000001,1576825236
702,755,0.809938845,1576825236
703,756,0.8899388450000001,1576825236
704,757,0.969938845,1576825236
705,758,0.049938845,1576825237
706,759,0.129938845,1576825237
707,760,0.209938845,1576825237
708,761,0.288938845,1576825237
709,762,0.368938845,1576825237
710,763,0.44893884500000003,1576825237
711,764,0.528938845,1576825237
712,765,0.6089388450000001,1576825237
713,766,0.688938845,1576825237
714,767,0.7689388450000001,1576825237
715,768,0.848938845,1576825237
716,769,0.928938845,1576825237
717,770,0.008938845,1576825238
718,771,0.088938845,1576825238
719,772,0.168938845,1576825238
720,773,0.24893884500000002,1576825238
721,774,0.32893884500000004,1576825238
722,775,0.40893884500000005,1576825238
723,776,0.488938845,1576825238
724,777,0.568938845,1576825238
725,778,0.648938845,1576825238
726,779,0.7289388450000001,1576825238
727,780,0.808938845,1576825238
728,781,0.8889388450000001,1576825238
729,782,0.968938845,1576825238
730,783,0.048938845,1576825239
731,784,0.128938845,1576825239
732,785,0.207938845,1576825239
733,786,0.287938845,1576825239
734,787,0.367938845,1576825239
735,788,0.44793884500000003,1576825239
736,789,0.527938845,1576825239
737,790,0.6079388450000001,1576825239
738,791,0.687938845,1576825239
739,792,0.7679388450000001,1576825239
740,793,0.847938845,1576825239
741,794,0.927938845,1576825239
742,795,0.007938845,1576825240
743,796,0.087938845,1576825240
744,797,0.167938845,1576825240
745,798,0.24793884500000002,1576825240
746,799,0.32793884500000003,1576825240
747,800,0.40793884500000005,1576825240
748,801,0.487938845,1576825240
749,802,0.567938845,1576825240
750,803,0.647938845,1576825240
751,804,0.7279388450000001,1576825240
752,805,0.807938845,1576825240
753,806,0.8879388450000001,1576825240
754,807,0.967938845,1576825240
755,808,0.047938845,1576825241
756,809,0.127938845,1576825241
757,810,0.206938845,1576825241
758,811,0.286938845,1576825241
759,812,0.366938845,1576825241
760,813,0.44693884500000003,1576825241
761,814,0.526938845,1576825241
762,815,0.6069388450000001,1576825241
763,816,0.686938845,1576825241
764,817,0.7669388450000001,1576825241
765,818,0.846938845,1576825241
766,819,0.926938845,1576825241
767,820,0.006938845000000001,1576825242
768,821,0.086938845,1576825242
769,822,0.166938845,1576825242
770,823,0.24693884500000002,1576825242
771,824,0.32693884500000003,1576825242
772,825,0.40693884500000005,1576825242
773,826,0.486938845,1576825242
774,827,0.566938845,1576825242
775,828,0.6469388450000001,1576825242
776,829,0.7269388450000001,1576825242
